Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254661		0.901762		0.898995		0.904571		2.88631e-05		1.22828e-05		6.93533e-05		0.000001
254662		0.920771		0.918943		0.922634		0.0274076		0.019109		0.0391824		0.000867
254663		0.906742		0.904209		0.909383		0.00389299		0.00229045		0.00666169		0.000068
254665		0.885082		0.882039		0.888214		1.71851e-05		7.30491e-06		4.17218e-05		0.000001
254666		0.897675		0.894358		0.900974		3.07204e-05		1.37267e-05		7.08189e-05		0.000001
254667		0.901449		0.899286		0.903689		0.000360108		0.000196127		0.000669541		0.000003
254669		0.909148		0.906725		0.911656		0.00411971		0.00246449		0.00691482		0.000070
254670		0.900406		0.89789		0.902987		7.16027e-05		3.49941e-05		0.000149727		0.000001
254671		0.908852		0.906742		0.911022		0.00261535		0.00160956		0.0042819		0.000037
254672		0.889193		0.88568		0.892669		2.0234e-06		7.87051e-07		5.40943e-06		0.000001
254673		0.887295		0.884863		0.889868		6.13028e-05		3.06861e-05		0.000125066		0.000001
254674		0.909106		0.90698		0.911304		0.000604769		0.000323771		0.00114122		0.000005
254677		0.51007		0.510701		0.509438		0.5		0.5		0.5		0.979861
254678		0.581129		0.586167		0.576063		0.5		0.5		0.5		0.837742
254681		0.544061		0.546865		0.541252		0.5		0.5		0.5		0.911877
254682		0.541397		0.544141		0.538637		0.5		0.5		0.5		0.917206
254683		0.543157		0.545928		0.540383		0.5		0.5		0.5		0.913685
254684		0.587835		0.593252		0.582371		0.5		0.5		0.5		0.824329
254685		0.537386		0.539747		0.535021		0.5		0.5		0.5		0.925228
254686		0.541461		0.544071		0.538846		0.5		0.5		0.5		0.917078
254687		0.517682		0.518775		0.516588		0.5		0.5		0.5		0.964636
254688		0.528029		0.529661		0.526394		0.5		0.5		0.5		0.943943
254690		0.523494		0.524899		0.522082		0.5		0.5		0.5		0.953011
254691		0.513373		0.514204		0.512545		0.5		0.5		0.5		0.973254
254693		0.511018		0.511731		0.510306		0.5		0.5		0.5		0.977964
254694		0.507221		0.507646		0.506793		0.5		0.5		0.5		0.985558
254695		0.519398		0.520743		0.518053		0.5		0.5		0.5		0.961203
254696		0.531141		0.533135		0.52915		0.5		0.5		0.5		0.937718
254697		0.547575		0.550559		0.544666		0.5		0.5		0.5		0.904849
254698		0.539135		0.541595		0.536665		0.5		0.5		0.5		0.921730
254699		0.559468		0.563256		0.555667		0.5		0.5		0.5		0.881065
254700		0.566975		0.570994		0.562944		0.5		0.5		0.5		0.866049
254702		0.513503		0.514407		0.512599		0.5		0.5		0.5		0.972993
254703		0.514381		0.515266		0.513497		0.5		0.5		0.5		0.971239
254704		0.535218		0.537368		0.533063		0.5		0.5		0.5		0.929565
254705		0.51445		0.515422		0.513479		0.5		0.5		0.5		0.971099
254706		0.523874		0.525384		0.522363		0.5		0.5		0.5		0.952251
254707		0.51397		0.514887		0.513043		0.5		0.5		0.5		0.972060
254708		0.541377		0.543864		0.538887		0.5		0.5		0.5		0.917245
254709		0.560938		0.564839		0.557022		0.5		0.5		0.5		0.878125
254710		0.525812		0.527751		0.52387		0.5		0.5		0.5		0.948376
254711		0.518766		0.519888		0.517643		0.5		0.5		0.5		0.962468
254712		0.506873		0.507277		0.50647		0.5		0.5		0.5		0.986253
254714		0.539218		0.541702		0.536729		0.5		0.5		0.5		0.921564
254717		0.531838		0.533836		0.52983		0.5		0.5		0.5		0.936323
254718		0.520171		0.521405		0.518936		0.5		0.5		0.5		0.959658
254719		0.517669		0.518693		0.516644		0.5		0.5		0.5		0.964662
254720		0.568885		0.573173		0.56458		0.5		0.5		0.5		0.862230
254721		0.517485		0.518652		0.516317		0.5		0.5		0.5		0.965030
254722		0.50096		0.501033		0.500886		0.5		0.5		0.5		0.998081
254723		0.504565		0.504853		0.504281		0.5		0.5		0.5		0.990871
254724		0.547373		0.550294		0.544447		0.5		0.5		0.5		0.905254
254725		0.509302		0.509896		0.508708		0.5		0.5		0.5		0.981396
254726		0.531345		0.533659		0.529015		0.5		0.5		0.5		0.937309
254727		0.526213		0.527933		0.524498		0.5		0.5		0.5		0.947574
254729		0.514718		0.515682		0.513753		0.5		0.5		0.5		0.970564
254731		0.511514		0.512194		0.510835		0.5		0.5		0.5		0.976972
254733		0.504474		0.504794		0.504156		0.5		0.5		0.5		0.991052
254734		0.535453		0.537534		0.533368		0.5		0.5		0.5		0.929095
254735		0.902907		0.900185		0.905743		0.000286157		0.000132548		0.000621902		0.000002
254736		0.530184		0.532087		0.528279		0.5		0.5		0.5		0.939632
254738		0.576213		0.580898		0.571433		0.5		0.5		0.5		0.847574
254739		0.543729		0.546531		0.54092		0.5		0.5		0.5		0.912542
254740		0.530719		0.532626		0.528809		0.5		0.5		0.5		0.938562
254742		0.510583		0.511259		0.509907		0.5		0.5		0.5		0.978834
254743		0.558417		0.562047		0.554787		0.5		0.5		0.5		0.883166
254744		0.509464		0.510027		0.508899		0.5		0.5		0.5		0.981073
254747		0.512394		0.513135		0.511651		0.5		0.5		0.5		0.975212
254748		0.511194		0.511922		0.510462		0.5		0.5		0.5		0.977611
254752		0.527353		0.529153		0.525551		0.5		0.5		0.5		0.945294
254754		0.904449		0.901277		0.907841		0.174521		0.145062		0.209643		0.024847
254755		0.541117		0.54362		0.538611		0.5		0.5		0.5		0.917765
254756		0.530758		0.532702		0.528812		0.5		0.5		0.5		0.938484
254758		0.5244		0.525886		0.522914		0.5		0.5		0.5		0.951200
254759		0.51361		0.514572		0.512647		0.5		0.5		0.5		0.972780
254760		0.529123		0.530776		0.527178		0.5		0.5		0.5		0.941753
254761		0.918102		0.915853		0.920444		0.166091		0.135619		0.202501		0.018170
254762		0.548781		0.551812		0.545744		0.5		0.5		0.5		0.902438
254763		0.507563		0.508141		0.506984		0.5		0.5		0.5		0.984875
254764		0.525406		0.526908		0.523902		0.5		0.5		0.5		0.949188
254765		0.538381		0.540875		0.535883		0.5		0.5		0.5		0.923238
254766		0.527534		0.529407		0.525659		0.5		0.5		0.5		0.944932
254768		0.521306		0.522658		0.519953		0.5		0.5		0.5		0.957388
254769		0.512807		0.513583		0.512028		0.5		0.5		0.5		0.974385
254771		0.543306		0.545937		0.540671		0.5		0.5		0.5		0.913388
254772		0.526034		0.52761		0.524455		0.5		0.5		0.5		0.947932
254773		0.536621		0.539082		0.534156		0.5		0.5		0.5		0.926758
254774		0.542028		0.544963		0.539087		0.5		0.5		0.5		0.915944
254775		0.51765		0.518806		0.516493		0.5		0.5		0.5		0.964700
254776		0.508645		0.509161		0.508128		0.5		0.5		0.5		0.982711
254778		0.54078		0.543411		0.538145		0.5		0.5		0.5		0.918440
254779		0.50839		0.509012		0.507767		0.5		0.5		0.5		0.983220
254780		0.517093		0.518227		0.515959		0.5		0.5		0.5		0.965814
254782		0.75308		0.766477		0.739137		0.5		0.5		0.5		0.493840
254783		0.504246		0.50452		0.504231		0.5		0.5		0.5		0.991508
254784		0.508531		0.509077		0.507984		0.5		0.5		0.5		0.982939
254785		0.506954		0.507417		0.50649		0.5		0.5		0.5		0.986091
254786		0.550305		0.553407		0.547197		0.5		0.5		0.5		0.899390
254787		0.521023		0.522335		0.519709		0.5		0.5		0.5		0.957955
254788		0.517361		0.518569		0.516152		0.5		0.5		0.5		0.965277
254789		0.517194		0.518354		0.516032		0.5		0.5		0.5		0.965613
254790		0.510107		0.510767		0.509446		0.5		0.5		0.5		0.979786
254791		0.527779		0.529645		0.525911		0.5		0.5		0.5		0.944442
254792		0.516658		0.517795		0.515521		0.5		0.5		0.5		0.966684
254793		0.568516		0.572774		0.564243		0.5		0.5		0.5		0.862969
254796		0.521244		0.522657		0.51983		0.5		0.5		0.5		0.957512
254798		0.561711		0.565635		0.557773		0.5		0.5		0.5		0.876579
254800		0.504439		0.504719		0.504159		0.5		0.5		0.5		0.991123
254802		0.569634		0.573829		0.565424		0.5		0.5		0.5		0.860732
254803		0.520634		0.521863		0.519405		0.5		0.5		0.5		0.958732
254804		0.531168		0.533156		0.529186		0.5		0.5		0.5		0.937664
254805		0.519946		0.52115		0.518741		0.5		0.5		0.5		0.960107
254806		0.508752		0.50943		0.508074		0.5		0.5		0.5		0.982496
254808		0.511675		0.512564		0.510785		0.5		0.5		0.5		0.976650
254809		0.574357		0.578962		0.569846		0.5		0.5		0.5		0.851287
254810		0.56999		0.574305		0.565659		0.5		0.5		0.5		0.860020
254811		0.518156		0.519241		0.51707		0.5		0.5		0.5		0.963689
254820		0.901374		0.899329		0.90367		0.0103456		0.00691493		0.0155409		0.000315
254877		0.929172		0.92764		0.93073		0.206495		0.170878		0.247864		0.022120
254910		0.9109		0.908545		0.913509		0.0860169		0.0669818		0.110329		0.006687
254942		0.877374		0.873602		0.881509		0.00904219		0.00677739		0.0123121		0.000422
254943		0.920902		0.919237		0.922704		0.0710595		0.0546439		0.0922383		0.003988
254944		0.905504		0.902901		0.908259		0.000328725		0.000160143		0.000680809		0.000002
254947		0.516071		0.517273		0.514868		0.5		0.5		0.5		0.967858
254948		0.535796		0.538216		0.533371		0.5		0.5		0.5		0.928408
254980		0.624318		0.631046		0.617528		0.5		0.5		0.5		0.751364
254984		0.506691		0.5071		0.506283		0.5		0.5		0.5		0.986617
254996		0.508325		0.508812		0.50783		0.5		0.5		0.5		0.983351
254997		0.513712		0.514522		0.512903		0.5		0.5		0.5		0.972575
254998		0.506262		0.506675		0.50585		0.5		0.5		0.5		0.987475
255000		0.502915		0.503108		0.502723		0.5		0.5		0.5		0.994169
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254813		0.526673		0.528869		0.524435		0.5		0.5		0.5		0.946654
254814		0.53326		0.535385		0.531133		0.5		0.5		0.5		0.933480
254815		0.517377		0.518521		0.51624		0.5		0.5		0.5		0.965245
254817		0.515325		0.516219		0.51443		0.5		0.5		0.5		0.969350
254818		0.568722		0.573091		0.564338		0.5		0.5		0.5		0.862557
254819		0.533857		0.536469		0.531233		0.5		0.5		0.5		0.932285
254821		0.514024		0.514993		0.513054		0.5		0.5		0.5		0.971953
254822		0.5415		0.544172		0.538821		0.5		0.5		0.5		0.917001
254823		0.53676		0.53905		0.534467		0.5		0.5		0.5		0.926479
254824		0.535219		0.537481		0.532953		0.5		0.5		0.5		0.929563
254825		0.514779		0.515736		0.51382		0.5		0.5		0.5		0.970443
254827		0.532973		0.535081		0.530862		0.5		0.5		0.5		0.934054
254829		0.501464		0.501106		0.500982		0.5		0.5		0.5		0.997071
254830		0.543311		0.54585		0.540768		0.5		0.5		0.5		0.913377
254831		0.50483		0.505121		0.504531		0.5		0.5		0.5		0.990340
254832		0.559102		0.562758		0.555435		0.5		0.5		0.5		0.881796
254833		0.511991		0.512698		0.511284		0.5		0.5		0.5		0.976018
254835		0.503904		0.504146		0.503665		0.5		0.5		0.5		0.992191
254836		0.519118		0.52027		0.517965		0.5		0.5		0.5		0.961764
254837		0.530687		0.532629		0.528743		0.5		0.5		0.5		0.938626
254838		0.505658		0.505984		0.505346		0.5		0.5		0.5		0.988684
254839		0.558087		0.561664		0.554497		0.5		0.5		0.5		0.883826
254841		0.540617		0.543781		0.537447		0.5		0.5		0.5		0.918766
254842		0.510231		0.510857		0.509606		0.5		0.5		0.5		0.979537
254843		0.503731		0.503975		0.503636		0.5		0.5		0.5		0.992537
254845		0.54886		0.552138		0.545573		0.5		0.5		0.5		0.902280
254846		0.522344		0.523907		0.520791		0.5		0.5		0.5		0.955313
254848		0.53611		0.538259		0.533957		0.5		0.5		0.5		0.927780
254849		0.518314		0.51948		0.517148		0.5		0.5		0.5		0.963372
254850		0.518101		0.519254		0.516946		0.5		0.5		0.5		0.963798
254851		0.533658		0.535715		0.531599		0.5		0.5		0.5		0.932683
254855		0.5214		0.522751		0.520047		0.5		0.5		0.5		0.957200
254856		0.5519		0.555021		0.54877		0.5		0.5		0.5		0.896200
254857		0.505638		0.506018		0.505257		0.5		0.5		0.5		0.988725
254859		0.543062		0.545863		0.540256		0.5		0.5		0.5		0.913876
254860		0.531212		0.533234		0.529187		0.5		0.5		0.5		0.937575
254861		0.512495		0.51328		0.51171		0.5		0.5		0.5		0.975010
254862		0.52783		0.529676		0.525981		0.5		0.5		0.5		0.944341
254863		0.527455		0.52933		0.525578		0.5		0.5		0.5		0.945090
254864		0.508018		0.508538		0.5075		0.5		0.5		0.5		0.983965
254866		0.548064		0.550798		0.545325		0.5		0.5		0.5		0.903872
254867		0.528496		0.530424		0.526564		0.5		0.5		0.5		0.943008
254869		0.50769		0.508174		0.507216		0.5		0.5		0.5		0.984621
254870		0.528662		0.530366		0.526958		0.5		0.5		0.5		0.942675
254871		0.525406		0.527112		0.523697		0.5		0.5		0.5		0.949188
254872		0.527744		0.529391		0.526095		0.5		0.5		0.5		0.944513
254873		0.607123		0.611762		0.602324		0.5		0.5		0.5		0.785755
254874		0.534857		0.537083		0.532629		0.5		0.5		0.5		0.930285
254875		0.534357		0.53652		0.532192		0.5		0.5		0.5		0.931285
254876		0.521092		0.52243		0.519753		0.5		0.5		0.5		0.957816
254879		0.544241		0.546927		0.54155		0.5		0.5		0.5		0.911518
254881		0.507238		0.507801		0.506674		0.5		0.5		0.5		0.985525
254882		0.539874		0.542397		0.537345		0.5		0.5		0.5		0.920252
254883		0.516211		0.517218		0.515204		0.5		0.5		0.5		0.967577
254884		0.5575		0.561174		0.553815		0.5		0.5		0.5		0.885000
254885		0.504279		0.504538		0.50411		0.5		0.5		0.5		0.991443
254886		0.527989		0.529721		0.526259		0.5		0.5		0.5		0.944023
254887		0.528365		0.530133		0.526596		0.5		0.5		0.5		0.943270
254888		0.51846		0.519594		0.517324		0.5		0.5		0.5		0.963081
254889		0.545614		0.548466		0.542766		0.5		0.5		0.5		0.908771
254890		0.548465		0.551813		0.54511		0.5		0.5		0.5		0.903070
254891		0.515856		0.516835		0.514877		0.5		0.5		0.5		0.968288
254892		0.538204		0.540769		0.535633		0.5		0.5		0.5		0.923593
254893		0.525542		0.527058		0.524024		0.5		0.5		0.5		0.948917
254894		0.530185		0.532142		0.528225		0.5		0.5		0.5		0.939631
254895		0.518075		0.519207		0.516943		0.5		0.5		0.5		0.963849
254896		0.550404		0.553432		0.54737		0.5		0.5		0.5		0.899192
254897		0.542068		0.544779		0.539352		0.5		0.5		0.5		0.915864
254898		0.526353		0.527913		0.524791		0.5		0.5		0.5		0.947295
254899		0.524311		0.525728		0.522891		0.5		0.5		0.5		0.951378
254900		0.521782		0.52313		0.520432		0.5		0.5		0.5		0.956436
254901		0.541954		0.544625		0.539275		0.5		0.5		0.5		0.916092
254902		0.564196		0.568237		0.560144		0.5		0.5		0.5		0.871607
254903		0.509532		0.510271		0.508799		0.5		0.5		0.5		0.980935
254905		0.523087		0.524452		0.521721		0.5		0.5		0.5		0.953826
254906		0.534796		0.536864		0.532727		0.5		0.5		0.5		0.930407
254907		0.523705		0.525165		0.522244		0.5		0.5		0.5		0.952589
254908		0.503109		0.503329		0.502887		0.5		0.5		0.5		0.993783
254909		0.519287		0.5206		0.517973		0.5		0.5		0.5		0.961426
254911		0.50925		0.509925		0.508575		0.5		0.5		0.5		0.981500
254912		0.532869		0.534994		0.530739		0.5		0.5		0.5		0.934263
254913		0.529539		0.53152		0.527556		0.5		0.5		0.5		0.940921
254914		0.528055		0.529779		0.526329		0.5		0.5		0.5		0.943890
254915		0.520162		0.521414		0.518909		0.5		0.5		0.5		0.959676
254917		0.525135		0.52665		0.523617		0.5		0.5		0.5		0.949731
254918		0.510226		0.510977		0.509475		0.5		0.5		0.5		0.979548
254919		0.560603		0.564406		0.556787		0.5		0.5		0.5		0.878795
254920		0.530526		0.532395		0.528645		0.5		0.5		0.5		0.938948
254921		0.515481		0.516609		0.514352		0.5		0.5		0.5		0.969038
254922		0.529451		0.531184		0.527717		0.5		0.5		0.5		0.941098
254923		0.512502		0.513257		0.511748		0.5		0.5		0.5		0.974995
254925		0.516761		0.517907		0.515613		0.5		0.5		0.5		0.966479
254926		0.538569		0.541017		0.536117		0.5		0.5		0.5		0.922862
254928		0.53916		0.541591		0.536726		0.5		0.5		0.5		0.921680
254930		0.519622		0.52093		0.518313		0.5		0.5		0.5		0.960756
254931		0.503465		0.503688		0.503243		0.5		0.5		0.5		0.993069
254932		0.556298		0.559575		0.553013		0.5		0.5		0.5		0.887404
254933		0.506061		0.506461		0.505661		0.5		0.5		0.5		0.987878
254934		0.52629		0.528001		0.524578		0.5		0.5		0.5		0.947419
254935		0.512212		0.512953		0.511472		0.5		0.5		0.5		0.975575
254936		0.533862		0.536115		0.531605		0.5		0.5		0.5		0.932276
254937		0.502601		0.502755		0.502447		0.5		0.5		0.5		0.994798
254938		0.513674		0.514519		0.512829		0.5		0.5		0.5		0.972652
254939		0.513919		0.514702		0.513136		0.5		0.5		0.5		0.972162
254940		0.535688		0.537847		0.53352		0.5		0.5		0.5		0.928624
254941		0.508626		0.50914		0.508104		0.5		0.5		0.5		0.982748
254950		0.511737		0.51247		0.511005		0.5		0.5		0.5		0.976526
254951		0.508989		0.509567		0.508412		0.5		0.5		0.5		0.982022
254952		0.507641		0.50812		0.507162		0.5		0.5		0.5		0.984717
254955		0.504277		0.504555		0.504001		0.5		0.5		0.5		0.991445
254956		0.560069		0.563903		0.556222		0.5		0.5		0.5		0.879862
254957		0.528507		0.530206		0.526807		0.5		0.5		0.5		0.942985
254959		0.514091		0.514957		0.513225		0.5		0.5		0.5		0.971818
254960		0.518927		0.520126		0.517728		0.5		0.5		0.5		0.962145
254961		0.526484		0.528164		0.524804		0.5		0.5		0.5		0.947031
254963		0.524793		0.52626		0.523324		0.5		0.5		0.5		0.950414
254964		0.503483		0.503677		0.503245		0.5		0.5		0.5		0.993034
254965		0.508354		0.508881		0.507826		0.5		0.5		0.5		0.983293
254966		0.506403		0.506783		0.506024		0.5		0.5		0.5		0.987194
254969		0.5034		0.503594		0.503154		0.5		0.5		0.5		0.993200
254971		0.505754		0.506193		0.505325		0.5		0.5		0.5		0.988492
254972		0.512706		0.513536		0.511876		0.5		0.5		0.5		0.974588
254973		0.524334		0.525898		0.522769		0.5		0.5		0.5		0.951332
254976		0.503028		0.503204		0.502852		0.5		0.5		0.5		0.993943
254977		0.500554		0.500596		0.500512		0.5		0.5		0.5		0.998892
254987		0.523519		0.525018		0.522017		0.5		0.5		0.5		0.952963
254988		0.508659		0.509187		0.508128		0.5		0.5		0.5		0.982683
254989		0.525047		0.526751		0.523342		0.5		0.5		0.5		0.949906
254990		0.504289		0.504576		0.504003		0.5		0.5		0.5		0.991422
254993		0.502667		0.502829		0.502505		0.5		0.5		0.5		0.994667
255001		0.508222		0.508703		0.507751		0.5		0.5		0.5		0.983555
255002		0.540379		0.543413		0.53734		0.5		0.5		0.5		0.919241
255004		0.537704		0.539995		0.535403		0.5		0.5		0.5		0.924593
255005		0.512472		0.513332		0.511611		0.5		0.5		0.5		0.975056
255006		0.522185		0.523631		0.520738		0.5		0.5		0.5		0.955630
255007		0.527385		0.529238		0.52553		0.5		0.5		0.5		0.945230
255008		0.528687		0.530447		0.526923		0.5		0.5		0.5		0.942627
255009		0.534609		0.536737		0.532479		0.5		0.5		0.5		0.930781
255010		0.529626		0.531509		0.527746		0.5		0.5		0.5		0.940749
255012		0.508326		0.508837		0.507814		0.5		0.5		0.5		0.983348
255014		0.502885		0.50307		0.502699		0.5		0.5		0.5		0.994231
255016		0.525768		0.527264		0.524271		0.5		0.5		0.5		0.948463
255017		0.560512		0.564467		0.556547		0.5		0.5		0.5		0.878976
255018		0.514914		0.515956		0.513872		0.5		0.5		0.5		0.970171
255019		0.510803		0.511462		0.510134		0.5		0.5		0.5		0.978394
255020		0.538535		0.540914		0.536151		0.5		0.5		0.5		0.922929
255021		0.529704		0.531556		0.527858		0.5		0.5		0.5		0.940593
255022		0.504157		0.504425		0.503897		0.5		0.5		0.5		0.991687
255024		0.541015		0.543526		0.538498		0.5		0.5		0.5		0.917970
255025		0.53791		0.540301		0.535515		0.5		0.5		0.5		0.924179
255026		0.531468		0.533558		0.529374		0.5		0.5		0.5		0.937065
255027		0.546839		0.549611		0.544059		0.5		0.5		0.5		0.906322
255028		0.502739		0.502929		0.502548		0.5		0.5		0.5		0.994523
255029		0.529374		0.53137		0.527375		0.5		0.5		0.5		0.941252
255031		0.521393		0.522857		0.519927		0.5		0.5		0.5		0.957214
255032		0.561398		0.565127		0.557657		0.5		0.5		0.5		0.877204
255033		0.519663		0.520868		0.518457		0.5		0.5		0.5		0.960674
255034		0.546726		0.549732		0.543713		0.5		0.5		0.5		0.906547
255037		0.565458		0.56978		0.561119		0.5		0.5		0.5		0.869085
255038		0.520833		0.522121		0.519545		0.5		0.5		0.5		0.958333
255039		0.506118		0.506551		0.505686		0.5		0.5		0.5		0.987763
255040		0.524698		0.526233		0.523162		0.5		0.5		0.5		0.950603
255042		0.558001		0.561671		0.554319		0.5		0.5		0.5		0.883998
255043		0.509036		0.509673		0.5084		0.5		0.5		0.5		0.981928
255044		0.550564		0.553829		0.547291		0.5		0.5		0.5		0.898871
255045		0.522347		0.523724		0.520969		0.5		0.5		0.5		0.955306
255047		0.532822		0.535038		0.530604		0.5		0.5		0.5		0.934355
255048		0.514702		0.515632		0.513771		0.5		0.5		0.5		0.970596
255050		0.510864		0.511717		0.510009		0.5		0.5		0.5		0.978271
255051		0.53801		0.540498		0.535519		0.5		0.5		0.5		0.923980
255052		0.524884		0.526548		0.523217		0.5		0.5		0.5		0.950233
255053		0.533512		0.535627		0.531395		0.5		0.5		0.5		0.932975
255054		0.512146		0.512836		0.511455		0.5		0.5		0.5		0.975709
255055		0.528451		0.530153		0.526735		0.5		0.5		0.5		0.943099
255057		0.54754		0.550392		0.544681		0.5		0.5		0.5		0.904921
255058		0.536643		0.539145		0.534136		0.5		0.5		0.5		0.926714
255060		0.518895		0.520055		0.517735		0.5		0.5		0.5		0.962210
255061		0.512597		0.513459		0.511736		0.5		0.5		0.5		0.974805
255062		0.527773		0.529528		0.526016		0.5		0.5		0.5		0.944454
255063		0.519007		0.520218		0.517796		0.5		0.5		0.5		0.961985
255065		0.523751		0.525425		0.522074		0.5		0.5		0.5		0.952499
255066		0.505362		0.505709		0.505017		0.5		0.5		0.5		0.989275
255067		0.518472		0.519612		0.517331		0.5		0.5		0.5		0.963057
255068		0.54619		0.54926		0.543114		0.5		0.5		0.5		0.907619
255069		0.526435		0.528082		0.524786		0.5		0.5		0.5		0.947131
255071		0.505262		0.505571		0.504934		0.5		0.5		0.5		0.989476
255072		0.522787		0.524171		0.521402		0.5		0.5		0.5		0.954425
255073		0.528079		0.529978		0.526179		0.5		0.5		0.5		0.943842
255074		0.51723		0.518372		0.516087		0.5		0.5		0.5		0.965540
255075		0.510825		0.511544		0.510105		0.5		0.5		0.5		0.978350
255077		0.531702		0.533653		0.52975		0.5		0.5		0.5		0.936596
255078		0.544163		0.54682		0.5415		0.5		0.5		0.5		0.911675
255079		0.524478		0.525992		0.522962		0.5		0.5		0.5		0.951045
255081		0.531408		0.533334		0.52948		0.5		0.5		0.5		0.937184
255082		0.503111		0.503312		0.50291		0.5		0.5		0.5		0.993779
255084		0.569119		0.573552		0.564666		0.5		0.5		0.5		0.861762
255085		0.533268		0.53549		0.531039		0.5		0.5		0.5		0.933464
255086		0.510544		0.511152		0.509936		0.5		0.5		0.5		0.978912
255087		0.543567		0.54618		0.540948		0.5		0.5		0.5		0.912865
255088		0.536448		0.53854		0.534352		0.5		0.5		0.5		0.927104
255089		0.537499		0.539971		0.535024		0.5		0.5		0.5		0.925002
255090		0.543166		0.545933		0.540392		0.5		0.5		0.5		0.913669
255091		0.52789		0.529732		0.526045		0.5		0.5		0.5		0.944221
255092		0.501845		0.501955		0.501735		0.5		0.5		0.5		0.996310
255094		0.610862		0.617557		0.604149		0.5		0.5		0.5		0.778276
255095		0.509352		0.509933		0.508771		0.5		0.5		0.5		0.981297
255097		0.525097		0.526623		0.52357		0.5		0.5		0.5		0.949806
255098		0.5475		0.550523		0.544468		0.5		0.5		0.5		0.905001
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254640		0.598259		0.604403		0.592078		0.5		0.5		0.5		0.803482
